CODE_COMITE;CODE_CAMPAGNE;CODE_OFFRE;OFF_LIBELLE
069;23BFP800;D0V09;D0V09 BF L08 - GROUPE MARIE CLAIRE
069;23BFP800;D0V10;D0V10 BF L08 - TELE STAR
069;23BFP800;D0V11;D0V11 BF L08 - L-HOMME MODERNE
069;23BFP800;D0V12;D0V12 BF L08 - MAGNIFICAT
069;23BFP800;D0V13;D0V13 BF L08 - PLEINE VIE
069;23BFP800;D0V14;D0V14 BF L08 - YVES ROCHER VPC
069;23BFP800;D0V15;D0V15 BF L08 - YVES ROCHER MAGASINS
069;23BFP800;D0V16;D0V16 BF L08 - PRISMA POLE FEMININ
069;23BFP800;D0V17;D0V17 BF L08 - CONEX + PRESSE
069;23BFP800;D0V18;D0V18 BF L08 - PRISMA POLE TELE
069;23BFP800;D0V19;D0V19 BF L08 - WITT INTERNATIONAL
069;23BFP800;D0V20;D0V20 BF L08 - DAXON MOVITEX
069;23BFP800;D0V21;D0V21 BF L08 - CAPITAL
069;23BFP800;D0V22;D0V22 BF L08 - LE CHASSEUR FRANCAIS
069;23BFP800;D0V23;D0V23 BF L08 - L-AMI DES JARDINS ET DE LA MAISON
069;23BFP800;D0V24;D0V24 BF L08 - RUSTICA
069;23BFP800;D0V25;D0V25 BF L08 - PARIS MATCH
069;23BFP800;D0V26;D0V26 BF L08 - ISIDORE PENVEN
069;23BFP800;D0V27;D0V27 BF L08 - WILLEMSE
069;23BFP800;D0V28;D0V28 BF L08 - FEMME ACTUELLE
069;23BFP800;D0V29;D0V29 BF L08 - MISSEGLE
069;23BFP800;D0V30;D0V30 BF L09 - INACTIFS 5-6 ANS
069;23BFP800;D0V31;D0V31 BF L09 - INACTIFS 5-6 ANS - CD92
069;23BFP800;D0V32;D0V32 BF L09 - TELERAMA
069;23BFP800;D0V33;D0V33 BF L09 - GOLF SENSATION
069;23BFP800;D0V34;D0V34 BF L09 - ABC DIET
069;23BFP800;D0V35;D0V35 BF L09 - CHALLENGE
069;23BFP800;D0V36;D0V36 BF L09 - LE CYCLE
069;23BFP800;D0V37;D0V37 BF L09 - NARBONNE ACCESSOIRES
069;23BFP800;D0V38;D0V38 BF L09 - COURRIER INTERNATIONAL
069;23BFP800;D0V39;D0V39 BF L09 - SANTE NATURELLE
069;23BFP800;D0V40;D0V40 BF L09 - CHAMPAGNE BOIZEL
069;23BFP800;D0V41;D0V41 BF L09 - LA VIE
069;23BFP800;D0V42;D0V42 BF L09 - PSYCHOLOGIES MAGAZINE
069;23BFP800;D0N22;D0N22 BF Janvier S5 - Occasionnels moyens
069;23BFP800;D0N23;D0N23 BF Janvier S6 - Annuels moyens
069;23BFP800;D0N24;D0N24 BF Janvier S7 - Occasionnels petits
069;23BFP800;D0N25;D0N25 BF Janvier S8 - Annuels petits
069;23BFP800;D0N26;D0N26 BF Janvier Divers
069;23BFP800;D0N37;D0N37 BF Mars S1 - Nouveaux
069;23BFP800;D0N38;D0N38 BF Mars S3 - Genereux
069;23BFP800;D0N39;D0N39 BF Mars S4 - Frequents moyens
069;23BFP800;D0V43;D0V43 BF L09 - MODE ET TRAVAUX
069;23BFP800;D0V44;D0V44 BF L09 - ACCORDEO SENIORS STABLES-SANTE
069;23BFP800;D0V45;D0V45 BF L09 - VIEILLEES DES CHAUMIERES
069;23BFP800;D0V46;D0V46 BF L09 - SENIORS MULTI DONATEURS
069;23BFP800;D0V47;D0V47 BF L09 - ID HOMMES
069;23BFP800;D0V48;D0V48 BF L09 - ARSEP
069;23BFP800;D0V49;D0V49 BF L09 - PREVENTION ROUTIERE (APR)
069;23BFP800;D0V50;D0V50 BF L09 - CONTRIBUABLES ASSOCIES
069;23BFP800;D0V51;D0V51 BF L09 - FRANCE ALZHEIMER
069;23BFP800;D0V52;D0V52 BF L09 - ACGGSO TOULOUSE
069;23BFP800;D0V53;D0V53 BF L09 - ACTION CONTRE LA FAIM - ACF
069;23BFP800;D0V54;D0V54 BF L09 - ACGA EST  WOIPPY
069;23BFP800;D0V55;D0V55 BF L09 - ORPHEOPOLIS
069;23BFP800;D0V56;D0V56 BF L09 - ACGA NORD 
069;23BFP800;D0V57;D0V57 BF L09 - ACGA OUEST ANGERS
069;23BFP800;D0V58;D0V58 BF L09 - SOCIETE D EDITION ARTISTES
069;23BFP800;D0V59;D0V59 BF L09 - ASS. DES PARALYSES DE FRANCE
069;23BFP800;D0V60;D0V60 BF L09 - GENEREUX UNADEV
069;23BFP800;D0V61;D0V61 BF L09 - FONDATION VAINCRE ALZHEIMER
069;23BFP800;D0V62;D0V62 BF L09 - FEDE DES AVEUGLES DE FR
069;23BFP800;D0V63;D0V63 BF L09 - ORDRE DE MALTE
069;23BFP800;D0V64;D0V64 BF L09 - INSTITUT CERVEAU MOELLE EPI
069;23BFP800;D0V65;D0V65 BF L09 - VAINCRE LA MUCOVISCIDOSE VLM
069;23BFP800;D0V66;D0V66 BF L09 - UNICEF FRANCE
069;23BFP800;D0V67;D0V67 BF L09 - VITALYS ALPES
069;23BFP800;D0V68;D0V68 BF L09 - SANTE NATURE VITAL
069;23BFP800;D0V69;D0V69 BF L09 - LA POINTE DE PENMARC-H
069;23BFP800;D0V70;D0V70 BF L09 - FAMILLE MARY
069;23BFP800;D0V71;D0V71 BF L09 - PELERIN MAGAZINE
069;23BFP800;D0V72;D0V72 BF L09 - PAUL ET MARIE DECAYZAC
069;23BFP800;D0V73;D0V73 BF L09 - LABORATOIRE DOCTEUR PIERRE RICAUD
069;23BFP800;D0V74;D0V74 BF L09 - LINVOSGES
069;23BFP800;D0V75;D0V75 BF L09 - CONEX + VAD
069;23BFP800;D0V76;D0V76 BF L09 - DAMART
069;23BFP800;D0V77;D0V77 BF L09 - SEDAGYL
069;23BFP800;D0V78;D0V78 BF L09 - FEDE FRANCAISE DE LA RANDO
069;23BFP800;D0V79;D0V79 BF L09 - FRANCOISE SAGET
069;23BFP800;D0V80;D0V80 BF L09 - NOTRE TEMPS
069;23BFP800;D0V81;D0V81 BF L09 - DOMAINE APICOLE DE CHEZELLES
069;23BFP800;D0V82;D0V82 BF L09 - TEMPS L
069;23BFP800;D0V83;D0V83 BF L09 - TRADITIONS DU PERIGORD
069;23BFP800;D0V84;D0V84 BF L09 - TELE 7 JEUX
069;23BFP800;D0V85;D0V85 BF L09 - TELE 7 JOURS
069;23BFP800;D0V86;D0V86 BF L09 - NATURAVIGNON
069;23BFP800;D0V87;D0V87 BF L09 - AFIBEL
069;23BFP800;D0V88;D0V88 BF L09 - BLANCHE PORTE
069;23BFP800;D0V89;D0V89 BF L09 - TANDEM
069;23BFP800;D0V90;D0V90 BF L09 - PROFILIA CARITATIF
069;23BFP800;D0N41;D0N41 BF Mars S6 - Annuels moyens
069;23BFP800;D0N40;D0N40 BF Mars S5 - Occasionnels moyens
069;23BFP800;D0N42;D0N42 BF Mars S7 - Occasionnels petits
069;23BFP800;D0N43;D0N43 BF Mars S8 - Annuels petits
069;23BFP800;D0N44;D0N44 BF Mars S1 - Nouveaux test
069;23BFP800;D0N45;D0N45 BF Mars S3 - Genereux test
069;23BFP800;D0N46;D0N46 BF Mars S4 - Frequents moyens test
069;23BFP800;D0N47;D0N47 BF Mars S5 - Occasionnels moyens test
069;23BFP800;D0N48;D0N48 BF Mars S6 - Annuels moyens test
069;23BFP800;D0N49;D0N49 BF Mars S7 - Occasionnels petits test
069;23BFP800;D0N50;D0N50 BF Mars S8 - Annuels petits test
069;23BFP800;D0N51;D0N51 BF Mars S1 - Nouveaux controle
069;23BFP800;D0N52;D0N52 BF Mars S3 - Genereux controle
069;23BFP800;D0N53;D0N53 BF Mars S4 - Frequents moyens controle
069;23BFP800;D0N54;D0N54 BF Mars S5 - Occasionnels moyens controle
069;23BFP800;D0N55;D0N55 BF Mars S6 - Annuels moyens controle
069;23BFP800;D0N56;D0N56 BF Mars S7 - Occasionnels petits controle
069;23BFP800;D0N57;D0N57 BF Mars S8 - Annuels petits controle
069;23BFP800;D0N58;D0N58 BF Mars Divers
069;23BFP800;D0V91;D0V91 BF L09 - ATLAS FOR MEN
069;23BFP800;D0V92;D0V92 BF L09 - LE PARTICULIER
069;23BFP800;D0V93;D0V93 BF L09 - LE POINT
069;23BFP800;D0V94;D0V94 BF L09 - TOP SANTE
069;23BFP800;D0V95;D0V95 BF L09 - L-OBS
069;23BFP800;D0V96;D0V96 BF L09 - MYLIST
069;23BFP800;D0V97;D0V97 BF L09 - FOIES GRAS CHAMPION
069;23BFP800;D0V98;D0V98 BF L09 - SANTINNOV
069;23BFP800;D0V99;D0V99 BF L09 - CHASSE MAREE
069;23BFP800;D0W01;D0W01 BF L09 - GROUPE MARIE CLAIRE
069;23BFP800;D0W02;D0W02 BF L09 - TELE STAR
069;23BFP800;D0W03;D0W03 BF L09 - L-HOMME MODERNE
069;23BFP800;D0W04;D0W04 BF L09 - MAGNIFICAT
069;23BFP800;D0W05;D0W05 BF L09 - PLEINE VIE
069;23BFP800;D0W06;D0W06 BF L09 - YVES ROCHER VPC
069;23BFP800;D0W07;D0W07 BF L09 - YVES ROCHER MAGASINS
069;23BFP800;D0W08;D0W08 BF L09 - PRISMA POLE FEMININ
069;23BFP800;D0W09;D0W09 BF L09 - CONEX + PRESSE
069;23BFP800;D0W10;D0W10 BF L09 - PRISMA POLE TELE
069;23BFP800;D0W11;D0W11 BF L09 - WITT INTERNATIONAL
069;23BFP800;D0W12;D0W12 BF L09 - DAXON MOVITEX
069;23BFP800;D0W13;D0W13 BF L09 - CAPITAL
069;23BFP800;D0W14;D0W14 BF L09 - LE CHASSEUR FRANCAIS
069;23BFP800;D0W15;D0W15 BF L09 - L-AMI DES JARDINS ET DE LA MAISON
069;23BFP800;D0W16;D0W16 BF L09 - RUSTICA
069;23BFP800;D0W17;D0W17 BF L09 - PARIS MATCH
069;23BFP800;D0W18;D0W18 BF L09 - ISIDORE PENVEN
069;23BFP800;D0W19;D0W19 BF L09 - WILLEMSE
069;23BFP800;D0W20;D0W20 BF L09 - FEMME ACTUELLE
069;23BFP800;D0W21;D0W21 BF L09 - MISSEGLE
069;23BFP800;D0W22;D0W22 BF L10 - INACTIFS 5-6 ANS
069;23BFP800;D0W23;D0W23 BF L10 - FONDATION VAINCRE ALZHEIMER
069;23BFP800;D0W24;D0W24 BF L10 - AFIBEL
069;23BFP800;D0W25;D0W25 BF L10 - MAGNIFICAT
069;23BFP800;D0W26;D0W26 BF L10 - WITT INTERNATIONAL
069;23BFP800;D0W27;D0W27 BF L10 -  BLANCHE PORTE DOM TOM
069;23BFP800;D0W28;D0W28 BF L10 - TANDEM DOM TOM
069;23BFP800;D0W30;D0W30 BF L11 - INACTIFS 5-6 ANS
069;23BFP800;D0W31;D0W31 BF L11 - INACTIFS 5-6 ANS - CD92
069;23BFP800;D0W32;D0W32 BF L11 - TELERAMA
069;23BFP800;D0W33;D0W33 BF L11 - GOLF SENSATION
069;23BFP800;D0W34;D0W34 BF L11 - ABC DIET
069;23BFP800;D0W35;D0W35 BF L11 - CHALLENGE
069;23BFP800;D0W36;D0W36 BF L11 - LE CYCLE
069;23BFP800;D0W37;D0W37 BF L11 - NARBONNE ACCESSOIRES
069;23BFP800;D0W38;D0W38 BF L11 - COURRIER INTERNATIONAL
069;23BFP800;D0W39;D0W39 BF L11 - SANTE NATURELLE
069;23BFP800;D0W40;D0W40 BF L11 - CHAMPAGNE BOIZEL
069;23BFP800;D0W41;D0W41 BF L11 - LA VIE
069;23BFP800;D0W42;D0W42 BF L11 - PSYCHOLOGIES MAGAZINE
069;23BFP800;D0W43;D0W43 BF L11 - MODE ET TRAVAUX
069;23BFP800;D0W44;D0W44 BF L11 - ACCORDEO SENIORS STABLES-SANTE
069;23BFP800;D0W45;D0W45 BF L11 - VIEILLEES DES CHAUMIERES
069;23BFP800;D0N27;D0N27 BF Fevrier S1 PA - Nouveaux
069;23BFP800;D0N28;D0N28 BF Fevrier S2 PA - Inactifs 36-48 mois
069;23BFP800;D0N29;D0N29 BF Fevrier S3 PA - Genereux
069;23BFP800;D0N30;D0N30 BF Fevrier S4 PA - Frequents moyens
069;23BFP800;D0N31;D0N31 BF Fevrier S5 PA - Occasionnels moyens
069;23BFP800;D0N32;D0N32 BF Fevrier S6 PA - Annuels moyens
069;23BFP800;D0N33;D0N33 BF Fevrier S7 PA - Occasionnels petits
069;23BFP800;D0N34;D0N34 BF Fevrier S8 PA - Annuels petits
069;23BFP800;D0N35;D0N35 BF Fevrier S10 PA - Inactifs 48-60 mois
069;23BFP800;D0N36;D0N36 BF Fevrier PA Divers
069;23BFP800;D0W46;D0W46 BF L11 - SENIORS MULTI DONATEURS
069;23BFP800;D0W47;D0W47 BF L11 - ID HOMMES
069;23BFP800;D0W48;D0W48 BF L11 - ARSEP
069;23BFP800;D0W49;D0W49 BF L11 - CONTRIBUABLES ASSOCIES
069;23BFP800;D0W50;D0W50 BF L11 - FRANCE ALZHEIMER
069;23BFP800;D0W51;D0W51 BF L11 - ACGGSO TOULOUSE
069;23BFP800;D0W52;D0W52 BF L11 - ACTION CONTRE LA FAIM - ACF
069;23BFP800;D0W53;D0W53 BF L11 - ACGA EST  WOIPPY
069;23BFP800;D0W54;D0W54 BF L11 - ORPHEOPOLIS
069;23BFP800;D0W55;D0W55 BF L11 - ACGA NORD 
069;23BFP800;D0W56;D0W56 BF L11 - ACGA OUEST ANGERS
069;23BFP800;D0W57;D0W57 BF L11 - SOCIETE D EDITION ARTISTES
069;23BFP800;D0W58;D0W58 BF L11 - ASS. DES PARALYSES DE FRANCE
069;23BFP800;D0W59;D0W59 BF L11 - GENEREUX UNADEV
069;23BFP800;D0W60;D0W60 BF L11 - FONDATION VAINCRE ALZHEIMER
069;23BFP800;D0W61;D0W61 BF L11 - FEDE DES AVEUGLES DE FR
069;23BFP800;D0W62;D0W62 BF L11 - ORDRE DE MALTE
069;23BFP800;D0W63;D0W63 BF L11 - INSTITUT CERVEAU MOELLE EPI
069;23BFP800;D0W64;D0W64 BF L11 - VAINCRE LA MUCOVISCIDOSE VLM
069;23BFP800;D0W65;D0W65 BF L11 - UNICEF FRANCE
069;23BFP800;D0W66;D0W66 BF L11 - VITALYS ALPES
069;23BFP800;D0W67;D0W67 BF L11 - SANTE NATURE VITAL
069;23BFP800;D0W68;D0W68 BF L11 - LA POINTE DE PENMARC-H
069;23BFP800;D0W69;D0W69 BF L11 - FAMILLE MARY
069;23BFP800;D0W70;D0W70 BF L11 - PELERIN MAGAZINE
069;23BFP800;D0W71;D0W71 BF L11 - PAUL ET MARIE DECAYZAC
069;23BFP800;D0W72;D0W72 BF L11 - LABORATOIRE DOCTEUR PIERRE RICAUD
069;23BFP800;D0W73;D0W73 BF L11 - LINVOSGES
069;23BFP800;D0W74;D0W74 BF L11 - CONEX + VAD
069;23BFP800;D0W75;D0W75 BF L11 - DAMART
069;23BFP800;D0W76;D0W76 BF L11 - SEDAGYL
069;23BFP800;D0W77;D0W77 BF L11 - FEDE FRANCAISE DE LA RANDO
069;23BFP800;D0W78;D0W78 BF L11 - FRANCOISE SAGET
069;23BFP800;D0W79;D0W79 BF L11 - NOTRE TEMPS
069;23BFP800;D0W80;D0W80 BF L11 - DOMAINE APICOLE DE CHEZELLES
069;23BFP800;D0W81;D0W81 BF L11 - TEMPS L
069;23BFP800;D0W82;D0W82 BF L11 - TRADITIONS DU PERIGORD
069;23BFP800;D0W83;D0W83 BF L11 - TELE 7 JEUX
069;23BFP800;D0W84;D0W84 BF L11 - TELE 7 JOURS
069;23BFP800;D0W85;D0W85 BF L11 - NATURAVIGNON
069;23BFP800;D0W86;D0W86 BF L11 - AFIBEL
069;23BFP800;D0W87;D0W87 BF L11 - BLANCHE PORTE
069;23BFP800;D0W88;D0W88 BF L11 - TANDEM
069;23BFP800;D0W89;D0W89 BF L11 - PROFILIA CARITATIF
069;23BFP800;D0W90;D0W90 BF L11 - ATLAS FOR MEN
069;23BFP800;D0W91;D0W91 BF L11 - LE PARTICULIER
069;23BFP800;D0O24;D0O24 BF S1 - PA Nouveaux
069;23BFP800;D0O25;D0O25 BF S2 - PA Inactifs 36-48 mois
069;23BFP800;D0O26;D0O26 BF S3 - PA Genereux
069;23BFP800;D0O27;D0O27 BF S4 - PA Frequents moyens
069;23BFP800;D0O28;D0O28 BF S5 - PA Occasionnels moyens
069;23BFP800;D0O29;D0O29 BF S6 - PA Annuels moyens
069;23BFP800;D0O30;D0O30 BF S7 - PA Occasionnels petits
069;23BFP800;D0O31;D0O31 BF S8 - PA Annuels petits
069;23BFP800;D0O32;D0O32 BF S10 - PA Inactifs 48-60 mois (scores)
069;23BFP800;D0O33;D0O33 BF PA Digital Scoring FID Septembre
069;23BFP800;D0O34;D0O34 BF PA Facebook Scoring FID Septembre
069;23BFP800;D0O35;D0O35 BF Divers PA
069;23BFP800;D0P31;D0P31 BF L01 - INACTIFS 5-6 ANS
069;23BFP800;D0P32;D0P32 BF L01 - INACTIFS 5-6 ANS - CD92
069;23BFP800;D0P33;D0P33 BF L01 - TELERAMA
069;23BFP800;D0P34;D0P34 BF L01 - GOLF SENSATION
069;23BFP800;D0P35;D0P35 BF L01 - ABC DIET
069;23BFP800;D0P36;D0P36 BF L01 - CHALLENGE
069;23BFP800;D0P37;D0P37 BF L01 - LE CYCLE
069;23BFP800;D0P38;D0P38 BF L01 - NARBONNE ACCESSOIRES
069;23BFP800;D0P39;D0P39 BF L01 - COURRIER INTERNATIONAL
069;23BFP800;D0P40;D0P40 BF L01 - SANTE NATURELLE
069;23BFP800;D0P41;D0P41 BF L01 - CHAMPAGNE BOIZEL
069;23BFP800;D0P42;D0P42 BF L01 - LA VIE
069;23BFP800;D0P43;D0P43 BF L01 - PSYCHOLOGIES MAGAZINE
069;23BFP800;D0P44;D0P44 BF L01 - MODE ET TRAVAUX
069;23BFP800;D0P45;D0P45 BF L01 - ACCORDEO SENIORS STABLES-SANTE
069;23BFP800;D0P46;D0P46 BF L01 - VIEILLEES DES CHAUMIERES
069;23BFP800;D0P47;D0P47 BF L01 - SENIORS MULTI DONATEURS
069;23BFP800;D0P48;D0P48 BF L01 - ID HOMMES
069;23BFP800;D0P49;D0P49 BF L01 - ARSEP
069;23BFP800;D0P50;D0P50 BF L01 - ACGA PCAC
069;23BFP800;D0P51;D0P51 BF L01 - PREVENTION ROUTIERE (APR)
069;23BFP800;D0P52;D0P52 BF L01 - CONTRIBUABLES ASSOCIES
069;23BFP800;D0P53;D0P53 BF L01 - ACTION CONTRE LA FAIM - ACF
069;23BFP800;D0P54;D0P54 BF L01 - ACGA EST  WOIPPY
069;23BFP800;D0P55;D0P55 BF L01 - ORPHEOPOLIS
069;23BFP800;D0P56;D0P56 BF L01 - ACGA NORD 
069;23BFP800;D0P57;D0P57 BF L01 - ACGA OUEST ANGERS
069;23BFP800;D0P58;D0P58 BF L01 - FEDE FRANCAISE DE CARDIO
069;23BFP800;D0P59;D0P59 BF L01 - SOCIETE D EDITION ARTISTES
069;23BFP800;D0P60;D0P60 BF L01 - FONDATION APPRENTIS D-AUTEUIL
069;23BFP800;D0P61;D0P61 BF L01 - ASS. DES PARALYSES DE FRANCE
069;23BFP800;D0P62;D0P62 BF L01 - GENEREUX UNADEV
069;23BFP800;D0P63;D0P63 BF L01 - FONDATION JEROME LEJEUNE
069;23BFP800;D0P64;D0P64 BF L01 - FONDATION VAINCRE ALZHEIMER
069;23BFP800;D0P65;D0P65 BF L01 - FEDE DES AVEUGLES DE FR
069;23BFP800;D0P66;D0P66 BF L01 - ORDRE DE MALTE
069;23BFP800;D0P67;D0P67 BF L01 - INSTITUT CERVEAU MOELLE EPI
069;23BFP800;D0P68;D0P68 BF L01 - VAINCRE LA MUCOVISCIDOSE VLM
069;23BFP800;D0P69;D0P69 BF L01 - UNICEF FRANCE
069;23BFP800;D0P70;D0P70 BF L01 - VITALYS ALPES
069;23BFP800;D0P71;D0P71 BF L01 - SANTE NATURE VITAL
069;23BFP800;D0P72;D0P72 BF L01 - LA POINTE DE PENMARC-H
069;23BFP800;D0P73;D0P73 BF L01 - FAMILLE MARY
069;23BFP800;D0P74;D0P74 BF L01 - PELERIN MAGAZINE
069;23BFP800;D0P75;D0P75 BF L01 - PAUL ET MARIE DECAYZAC
069;23BFP800;D0P76;D0P76 BF L01 - LABORATOIRE DOCTEUR PIERRE RICAUD
069;23BFP800;D0P77;D0P77 BF L01 - LINVOSGES
069;23BFP800;D0P78;D0P78 BF L01 - CONEX + VAD
069;23BFP800;D0P79;D0P79 BF L01 - DAMART
069;23BFP800;D0P80;D0P80 BF L01 - SEDAGYL
069;23BFP800;D0P81;D0P81 BF L01 - FEDE FRANCAISE DE LA RANDO
069;23BFP800;D0P82;D0P82 BF L01 - FRANCOISE SAGET
069;23BFP800;D0P83;D0P83 BF L01 - NOTRE TEMPS
069;23BFP800;D0P84;D0P84 BF L01 - DOMAINE APICOLE DE CHEZELLES
069;23BFP800;D0P85;D0P85 BF L01 - TEMPS L
069;23BFP800;D0P86;D0P86 BF L01 - TRADITIONS DU PERIGORD
069;23BFP800;D0P87;D0P87 BF L01 - TELE 7 JEUX
069;23BFP800;D0P88;D0P88 BF L01 - TELE 7 JOURS
069;23BFP800;D0P89;D0P89 BF L01 - NATURAVIGNON
069;23BFP800;D0P90;D0P90 BF L01 - AFIBEL
069;23BFP800;D0P91;D0P91 BF L01 - BLANCHE PORTE
069;23BFP800;D0P92;D0P92 BF L01 - TANDEM
069;23BFP800;D0P93;D0P93 BF L01 - PROFILIA CARITATIF
069;23BFP800;D0P94;D0P94 BF L01 - ATLAS FOR MEN
069;23BFP800;D0P95;D0P95 BF L01 - LE PARTICULIER
069;23BFP800;D0P96;D0P96 BF L01 - LE POINT
069;23BFP800;D0P97;D0P97 BF L01 - TOP SANTE
069;23BFP800;D0P98;D0P98 BF L01 - L-OBS
069;23BFP800;D0P99;D0P99 BF L01 - MYLIST
069;23BFP800;D0Q01;D0Q01 BF L01 - FOIES GRAS CHAMPION
069;23BFP800;D0Q02;D0Q02 BF L01 - SANTINNOV
069;23BFP800;D0Q03;D0Q03 BF L01 - CHASSE MAREE
069;23BFP800;D0Q04;D0Q04 BF L01 - GROUPE MARIE CLAIRE
069;23BFP800;D0Q05;D0Q05 BF L01 - TELE STAR
069;23BFP800;D0Q06;D0Q06 BF L01 - L-HOMME MODERNE
069;23BFP800;D0Q07;D0Q07 BF L01 - MAGNIFICAT
069;23BFP800;D0Q08;D0Q08 BF L01 - PLEINE VIE
069;23BFP800;D0Q09;D0Q09 BF L01 - YVES ROCHER VPC
069;23BFP800;D0Q10;D0Q10 BF L01 - YVES ROCHER MAGASINS
069;23BFP800;D0Q11;D0Q11 BF L01 - PRISMA POLE FEMININ
069;23BFP800;D0Q12;D0Q12 BF L01 - CONEX + PRESSE
069;23BFP800;D0Q13;D0Q13 BF L01 - PRISMA POLE TELE
069;23BFP800;D0Q14;D0Q14 BF L01 - WITT INTERNATIONAL
069;23BFP800;D0Q15;D0Q15 BF L01 - DAXON MOVITEX
069;23BFP800;D0Q16;D0Q16 BF L01 - CAPITAL
069;23BFP800;D0Q17;D0Q17 BF L01 - LE CHASSEUR FRANCAIS
069;23BFP800;D0Q18;D0Q18 BF L01 - L-AMI DES JARDINS ET DE LA MAISON
069;23BFP800;D0Q19;D0Q19 BF L01 - RUSTICA
069;23BFP800;D0Q20;D0Q20 BF L01 - PARIS MATCH
069;23BFP800;D0Q21;D0Q21 BF L01 - ISIDORE PENVEN
069;23BFP800;D0Q22;D0Q22 BF L01 - WILLEMSE
069;23BFP800;D0Q23;D0Q23 BF L01 - FEMME ACTUELLE
069;23BFP800;D0Q24;D0Q24 BF L01 - MISSEGLE
069;23BFP800;D0Q25;D0Q25 BF L02 - INACTIFS 5-6 ANS
069;23BFP800;D0Q26;D0Q26 BF L02 - INACTIFS 5-6 ANS - CD92
069;23BFP800;D0Q27;D0Q27 BF L02 - TELERAMA
069;23BFP800;D0Q28;D0Q28 BF L02 - GOLF SENSATION
069;23BFP800;D0Q29;D0Q29 BF L02 - ABC DIET
069;23BFP800;D0Q30;D0Q30 BF L02 - CHALLENGE
069;23BFP800;D0Q31;D0Q31 BF L02 - LE CYCLE
069;23BFP800;D0Q32;D0Q32 BF L02 - NARBONNE ACCESSOIRES
069;23BFP800;D0Q33;D0Q33 BF L02 - COURRIER INTERNATIONAL
069;23BFP800;D0Q34;D0Q34 BF L02 - SANTE NATURELLE
069;23BFP800;D0Q35;D0Q35 BF L02 - CHAMPAGNE BOIZEL
069;23BFP800;D0Q36;D0Q36 BF L02 - LA VIE
069;23BFP800;D0Q37;D0Q37 BF L02 - PSYCHOLOGIES MAGAZINE
069;23BFP800;D0Q38;D0Q38 BF L02 - MODE ET TRAVAUX
069;23BFP800;D0Q39;D0Q39 BF L02 - ACCORDEO SENIORS STABLES-SANTE
069;23BFP800;D0Q40;D0Q40 BF L02 - VIEILLEES DES CHAUMIERES
069;23BFP800;D0Q41;D0Q41 BF L02 - SENIORS MULTI DONATEURS
069;23BFP800;D0Q42;D0Q42 BF L02 - ID HOMMES
069;23BFP800;D0Q43;D0Q43 BF L02 - ARSEP
069;23BFP800;D0Q44;D0Q44 BF L02 - ACGA PCAC
069;23BFP800;D0Q45;D0Q45 BF L02 - PREVENTION ROUTIERE (APR)
069;23BFP800;D0Q46;D0Q46 BF L02 - CONTRIBUABLES ASSOCIES
069;23BFP800;D0Q47;D0Q47 BF L02 - ACTION CONTRE LA FAIM - ACF
069;23BFP800;D0Q48;D0Q48 BF L02 - ACGA EST  WOIPPY
069;23BFP800;D0Q49;D0Q49 BF L02 - ORPHEOPOLIS
069;23BFP800;D0Q50;D0Q50 BF L02 - ACGA NORD 
069;23BFP800;D0Q51;D0Q51 BF L02 - ACGA OUEST ANGERS
069;23BFP800;D0Q52;D0Q52 BF L02 - FEDE FRANCAISE DE CARDIO
069;23BFP800;D0Q53;D0Q53 BF L02 - SOCIETE D EDITION ARTISTES
069;23BFP800;D0Q54;D0Q54 BF L02 - FONDATION APPRENTIS D-AUTEUIL
069;23BFP800;D0Q55;D0Q55 BF L02 - ASS. DES PARALYSES DE FRANCE
069;23BFP800;D0Q56;D0Q56 BF L02 - GENEREUX UNADEV
069;23BFP800;D0Q57;D0Q57 BF L02 - FONDATION JEROME LEJEUNE
069;23BFP800;D0Q58;D0Q58 BF L02 - FONDATION VAINCRE ALZHEIMER
069;23BFP800;D0Q59;D0Q59 BF L02 - FEDE DES AVEUGLES DE FR
069;23BFP800;D0Q60;D0Q60 BF L02 - ORDRE DE MALTE
069;23BFP800;D0Q61;D0Q61 BF L02 - INSTITUT CERVEAU MOELLE EPI
069;23BFP800;D0Q62;D0Q62 BF L02 - VAINCRE LA MUCOVISCIDOSE VLM
069;23BFP800;D0Q63;D0Q63 BF L02 - UNICEF FRANCE
069;23BFP800;D0Q64;D0Q64 BF L02 - VITALYS ALPES
069;23BFP800;D0Q65;D0Q65 BF L02 - SANTE NATURE VITAL
069;23BFP800;D0Q66;D0Q66 BF L02 - LA POINTE DE PENMARC-H
069;23BFP800;D0Q67;D0Q67 BF L02 - FAMILLE MARY
069;23BFP800;D0Q68;D0Q68 BF L02 - PELERIN MAGAZINE
069;23BFP800;D0Q69;D0Q69 BF L02 - PAUL ET MARIE DECAYZAC
069;23BFP800;D0Q70;D0Q70 BF L02 - LABORATOIRE DOCTEUR PIERRE RICAUD
069;23BFP800;D0Q71;D0Q71 BF L02 - LINVOSGES
069;23BFP800;D0Q72;D0Q72 BF L02 - CONEX + VAD
069;23BFP800;D0Q73;D0Q73 BF L02 - DAMART
069;23BFP800;D0Q74;D0Q74 BF L02 - SEDAGYL
069;23BFP800;D0Q75;D0Q75 BF L02 - FEDE FRANCAISE DE LA RANDO
